situacaoEmpresa,tipoEmpresa,cnpj,razaoSocial,endereco,bairro,municipio,uf,cep,telefone,motoristasHabilitados,rodoviarioAtivo,semiurbanoAtivo,fretamentoAtivo,codigoTAFfretamento,numLinhasAtivasRodoviarioInterestadual,numLinhasAtivasSemiurbanoInterestadual,numLicencasFretamento12mesesInterestadual,numLinhasAtivasRodoviarioInternacional,numLinhasAtivasSemiurbanoInternacional,numLicencasFretamento12mesesInternacional,numVeiculosTipoOnibus,numVeiculosTipoMicroOnibus,numVeiculosTipoSemiurbano,numVeiculosAtivosRodoviario,numVeiculosAtivosSemiurbano,numVeiculosAtivosFretamento,numViagensAcumAnoRodoviarioInterestadual,numViagensAcumAnoSemiurbanoInterestadual,numLicencasAcumAnoFretamentoInterestadual,numPassageirosAcumAnoRodoviarioInterestadual,numPassageirosAcumAnoSemiurbanoInterestadual,numPassageirosAcumAnoFretamentoInterestadual,numViagensAcumAnoRodoviarioInternacional,numViagensAcumAnoSemiurbanoInternacional,numLicencasAcumAnoFretamentoInternacional,numPassageirosAcumAnoRodoviarioInternacional,numPassageirosAcumAnoSemiurbanoInternacional,numPassageirosAcumAnoFretamentoInternacional,dataReferencia
ativa,nacional,15.750.522/0001-88,THATIANE CORREA LUCIANO EIRELI-ME,"RUA GENOVEVA, ED 15, BL A5, APT 401",JARDIM AEROPORTO,VARZEA GRANDE,MT,78125070,65-36810798,19,não,não,sim,518691,0,0,52,0,0,0,3,0,0,0,0,3,0,0,23,0,0,793,0,0,0,0,0,0,43007
ativa,nacional,15.751.434/0001-09,RITA DOS ANJOS SANTOS E CIA LTDA,"CAMINHO 37, Nº 70",THIAGO DE MELLO II,EUNAPOLIS,BA,45820970,73-32615255,5,não,não,sim,298353,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,44,0,0,0,0,0,0,43007
ativa,nacional,15.753.642/0001-39,W A LOCAÇÃO E TRANSPORTES EIRELI,RUA SÃO VICENTE N 40,COSTA CARVALHO,JUIZ DE FORA,MG,36070100,32-99393043,19,não,não,sim,319071,0,0,128,0,0,0,2,3,0,0,0,5,0,0,77,0,0,1317,0,0,0,0,0,0,43007
ativa,nacional,15.772.507/0001-30,TRANS TAIOBEIRAS LTDA - ME,AVENIDA DA LIBERDADE N 500,CENTRO,TAIOBEIRAS,MG,39550000,38-38451306,5,não,não,sim,319524,0,0,66,0,0,0,2,0,0,0,0,2,0,0,46,0,0,1789,0,0,0,0,0,0,43007
ativa,nacional,15.776.863/0001-22,ISSACAR SERVIÇOS E LOCAÇÃO LTDA-ME,"RUA ADACIO CANDIDO DE MATOS, Nº 1034 SALA 02",OFICINA VELHAS,BARRA DO PIRAI,RJ,27110150,24-2442-4685,7,não,não,sim,338394,0,0,6,0,0,0,6,0,0,0,0,6,0,0,5,0,0,162,0,0,0,0,0,0,43007
ativa,nacional,15.801.060/0001-80,LIMA TURISMO LTDA ME,"AV. JUSCELINO KUBISTCHEK, 865, SALA 01",MARCIOLANDIA,NEPOMUCENO,MG,37250000,35-9914-5568,3,não,não,sim,317661,0,0,19,0,0,0,2,0,0,0,0,2,0,0,5,0,0,233,0,0,0,0,0,0,43007
ativa,nacional,15.843.770/0001-73,Q A TURISMO LTDA - ME,"RODOVIA MANGARAI, S/Nº, ZONA RURAL",MANGARAI,SANTA LEOPOLDINA,ES,29640000,27-3254-3003,23,não,não,sim,329238,0,0,186,0,0,0,4,0,0,0,0,4,0,0,121,0,0,4775,0,0,0,0,0,0,43007
ativa,nacional,15.866.053/0001-67,PASSEAR VIAGENS LTDA,"RUA BENJAMIM ELIDIO DE FARIA, Nº 269",VILA MONTANHESA,JUIZ DE FORA,MG,36048190,32-3083-5079,7,não,não,sim,319228,0,0,56,0,0,0,0,1,0,0,0,1,0,0,30,0,0,335,0,0,0,0,0,0,43007
ativa,nacional,16.041.592/0001-20,EMTRAM,"Avenida Centenário  - nº 2883, 10° andar sala 1005 - Chame-Chame",,SALVADOR,BA,40155151,(11) 2221-4337,258,sim,não,não,na     ,32,0,0,0,0,0,72,0,0,72,0,0,69887,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.084.121/0001-07,VIAÇÃO SANTA CLARA LTDA.,Avenida Alcobaça - nº 250 - Nova América,,TEIXEIRA DE FREITAS,BA,45988460,(73) 3263-8315,66,sim,não,sim,292828,3,0,1,0,0,0,7,0,0,7,0,6,0,0,1,47863,0,19,0,0,0,0,0,0,43007
ativa,nacional,16.327.843/0001-37,TRANSPORTES RAINHA NORDESTE LTDA.,Rua Napoleão Macedo - nº 268 - São Miguel,,BARREIRAS,BA,47801130,(77) 3611-8244,6,sim,não,não,na     ,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4071,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.345.282/0001-07,VIAÇÃO CENTRAL BAHIA E TRANSPORTES LTDA.,"APM-SE 125, AVENIDA LO 27 - Nº C/A TO 050 - TERMINAL RODOVIÁRIO",,PALMAS,TO,77016524,(77) 2102-8510,38,sim,não,sim,179200,5,0,0,0,0,0,37,0,0,37,0,5,37871,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.370.179/0001-09,J C A LOCADORA DE VEICULOS TRÊS RIOS LTDA - ME,"RODOVIA BR 393, Nº 180 KM 138",CENTRO,SAPUCAIA,RJ,25880000,24-2251-2977,2,não,não,sim,339659,0,0,25,0,0,0,2,1,0,0,0,3,0,0,16,0,0,195,0,0,0,0,0,0,43007
ativa,nacional,16.418.080/0001-30,SOL DA JUSTIÇA TRANSPORTES E TURISMO LTDA ME,"RUA ANHANGUERA, 620, SALA A",JOQUEI CLUBE,ARAGUARI,MG,38444306,34-3241-4914,2,não,não,sim,311871,0,0,7,0,0,0,1,0,0,0,0,1,0,0,6,0,0,78,0,0,0,0,0,0,43007
ativa,nacional,16.423.037/0001-62,STYLLO UP AUTO LOCADORA LTDA ME,RUA FORTALEZA DE MINAS N 105 LOTE P/38 QD 33,ALTOS,GUARULHOS,SP,7194340,11-994133719,5,não,não,sim,350838,0,0,20,0,0,0,3,0,0,0,0,3,0,0,11,0,0,131,0,0,0,0,0,0,43007
ativa,nacional,16.433.738/0001-82,GPTUR TRANSPORTES E TURISMO LTDA,"RUA FERNANDO AMARO, 164",ALTO DA RUA XV,CURITIBA,PR,80045080,41-32361050,22,não,não,sim,417764,0,0,42,0,0,1,2,0,0,0,0,2,0,0,7,0,0,267,0,0,0,0,0,0,43007
ativa,nacional,16.436.738/0001-36,VALE DO CANOAS TRANSPORTES TERRESTRES E TURISMO LTDA ME,"AV. ADOLFO ANDERMANN, Nº 387, SL 01",ESQUINA,URUBICI,SC,88650000,049-3278-4616,5,não,não,sim,428017,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.443.479/0001-70,TRANSPORTES GABRIELA RECH LTDA - ME,"RUA ARCIBALDO SOMENZI, 172,",SANTO ANDRÉ,GETULIO VARGAS,RS,99900000,54-9136-4514,4,não,não,sim,439034,0,0,5,0,0,1,2,1,0,0,0,3,0,0,4,0,0,160,0,0,0,0,0,0,43007
ativa,nacional,16.454.982/0001-21,GR TURISMO LTDA - ME,"AV. BOA ESPERANÇA, Nº4134",SÃO JOAQUIM,TERESINA,PI,64005405,86-8884-3512,5,não,não,sim,227655,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.466.446/0001-46,J.M. MONTEIRO & CIA LTDA,RUA MANOEL SILVEIRA. 232,JARDIM BANDEIRANTES II,CATAGUASES,MG,36773080,32-34213163,2,não,não,sim,319755,0,0,32,0,0,0,1,1,0,0,0,2,0,0,24,0,0,347,0,0,0,0,0,0,43007
ativa,nacional,16.480.243/0001-04,ULTRA´S SOLUÇÕES EM TRANSPORTES E TREINAMENTOS EIRELE-ME,"RUA DEPUTADO IVAN F. DO AMARAL, Nº 500",VILA DO PRÍNCIPE,LAPA,PR,83750000,41-3622-3124,1,não,não,sim,412688,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.482.575/0001-28,SPW TURISMO LTDA,RUA JACOB LAWALL 401,BORBOLETA,JUIZ DE FORA,MG,36035430,32-32135274,5,não,não,sim,317917,0,0,109,0,0,0,2,0,0,0,0,2,0,0,76,0,0,1700,0,0,0,0,0,0,43007
ativa,nacional,16.482.609/0001-84,T & F HOFFMANN TRANSPORTES LTDA,RUA TAVARES 31,GUARANI,NOVO HAMBURGO,RS,93520520,51-8148-9404,5,não,não,sim,437830,0,0,50,0,0,0,2,1,0,0,0,3,0,0,30,0,0,204,0,0,0,0,0,0,43007
ativa,nacional,16.492.030/0001-00,RIO FLEX TOUR VIAGENS E TURISMO LTDA- ME,RUA URUGUAIANA N10/511,CENTRO,RIO DE JANEIRO,RJ,20050092,21-25096305,1,não,não,sim,332650,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.499.355/0001-07,WELINGTON TRANSPORTADORA TURISTICA LTDA-ME,"RUA ANTONIO PRATES SOBRINHO, Nº. 95",MORRINHOS,MONTES CLAROS,MG,39400540,38-3222-2827,22,não,não,sim,318742,0,0,110,0,0,0,3,0,0,0,0,3,0,0,72,0,0,2443,0,0,0,0,0,0,43007
ativa,nacional,16.505.190/0001-39,VIAÇÃO SERTANEJA LTDA.,Avenida Simão da Cunha - nº 69 - CS,,ABAETE,MG,35620000,(37) 3541-1584,105,sim,não,sim,310138,8,0,235,0,0,0,36,0,0,18,0,28,0,0,133,57756,0,5312,0,0,0,0,0,0,43007
ativa,nacional,16.506.485/0001-20,DONADELLO PAI & FILHOS TRANSPORTES E TURISMO LTDA-ME,"RUA IVOTI, N133",VILA RICA,SAO SEBASTIAO DO CAI,RS,95760000,51-99708-7467,0,não,não,sim,432972,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.514.509/0001-92,IVANILSON TIAGO GRANELLA EIRELI - ME,TV VISCONDE DE MAUA N11,CENTRO,CONSTANTINA,RS,99680000,54-984330892,2,não,não,sim,438328,0,0,13,0,0,0,1,0,0,0,0,1,0,0,10,0,0,286,0,0,0,0,0,0,43007
ativa,nacional,16.517.193/0001-92,GTE LOCADORA TURISTICA LTDA-ME,"RUA ARLINDO PINHEIRO, 139",CENTRO,PORTEIRINHA,MG,39520000,38-38 3831-1668,26,não,não,sim,318471,0,0,11,0,0,0,7,0,0,0,0,7,0,0,6,0,0,292,0,0,0,0,0,0,43007
ativa,nacional,16.540.985/0001-88,PARAQUETT AGENCIA DE TURISMO E VIAGENS LTDA,RUA DAS LARANJEIRAS Nº9 ESCRITORIO,SAO PEDRO DA ALDEIA,SAO PEDRO DA ALDEIA,RJ,28940000,22-2644-0017,16,não,não,sim,338098,0,0,16,0,0,0,1,0,0,0,0,1,0,0,9,0,0,291,0,0,0,0,0,0,43007
ativa,nacional,16.549.912/0001-57,VALE TRANSPORTE E TURISMO LTDA - EPP,"RUA SILVIO CREMA, Nº 484",LOURDES,SACRAMENTO,MG,38190000,34-3351-1297,21,não,não,sim,317660,0,0,137,0,0,0,4,1,0,0,0,5,0,0,91,0,0,3267,0,0,0,0,0,0,43007
ativa,nacional,16.564.462/0001-71,PIROLLI TURISMO LTDA,"RUA JOSE HONORIO, 295",CENTRO,JACAREZINHO,PR,86400000,14-3324-2406,4,não,não,sim,417835,0,0,31,0,0,0,4,0,0,0,0,4,0,0,15,0,0,578,0,0,0,0,0,0,43007
ativa,nacional,16.578.760/0001-10,MARCOS DA SILVA COSTA EIRELI -ME,RUA CRICIUMA,BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,54470000,81-30723717,10,não,não,sim,268390,0,0,50,0,0,0,6,0,0,0,0,6,0,0,33,0,0,1556,0,0,0,0,0,0,43007
ativa,nacional,16.586.815/0001-34,STAR SUL TRANSPORTE E TURISMO LTDA EPP,"RUA AMERICA DO SUL, 202, SALA 1",FREI ROGERIO,LAGES,SC,88508410,47-9915-4774,6,não,não,sim,427784,0,0,32,0,0,0,2,0,0,0,0,2,0,0,20,0,0,638,0,0,0,0,0,0,43007
ativa,nacional,16.588.392/0001-91,EDENILZA CAROLINE DA COSTA SANTOS EIRELI - ME,"RUA ADAIL PAMPLONA DE MENEZES, 487, BLOCO26, APT 304",NOVA PARNAMIRIM,PARNAMIRIM,RN,59151680,84-2040-1972,2,não,não,sim,241401,0,0,9,0,0,0,1,1,0,0,0,2,0,0,5,0,0,82,0,0,0,0,0,0,43007
ativa,nacional,16.593.819/0001-40,EVOLUTION TRANSPORTE E TURISMO EIRELI - ME,"RUA TURVANIA,N° 129",JARAGUÁ,SAO PAULO,SP,5181200,11-3942-5933,6,não,não,sim,359811,0,0,18,0,0,0,4,0,0,0,0,4,0,0,15,0,0,452,0,0,0,0,0,0,43007
ativa,nacional,16.594.980/0001-38,GOMES & ABREU LTDA - ME,"RUA HONÓRIO LEMOS, N° 237 APTO. 2",BELIZÁRIO,PANAMBI,RS,97700000,55-3251-6346,20,não,não,sim,437982,0,0,9,0,0,111,5,0,0,0,0,5,0,0,4,0,0,105,0,0,71,0,0,2008,43007
ativa,nacional,16.599.647/0001-11,FLORA TRANSPORTES LTDA ME,"AV AMAZONAS, Nº 2040",CENTRO,GURUPI,TO,77403030,63-98403-2951,4,não,não,sim,170651,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.603.190/0001-71,JOSE OLIMPIO DE MEDEIROS DUTRA JUNIOR  EIRELI - ME,"RUA CAMPO GRANDE,1632",BARRA DE JANGADA,JABOATAO DOS GUARARAPES,PE,54460120,81-98898-2307,3,não,não,sim,269494,0,0,47,0,0,0,4,0,0,0,0,4,0,0,30,0,0,842,0,0,0,0,0,0,43007
ativa,nacional,16.604.105/0001-90,W. L. TOUR TRANSPORTES E TURISMO LTDA - EPP,RUA JOSE INACIO DE OLIVEIRA Nº 316 A,IMIRIM,SAO PAULO,SP,2537040,11-2952-2129,18,não,não,sim,358913,0,0,43,0,0,1,3,0,0,0,0,3,0,0,28,0,0,1017,0,0,0,0,0,0,43007
ativa,nacional,16.609.919/0001-17,TRANSPORTES ALÉM PARAÍBA LTDA.,Rua João de Castro - nº 17 - São José,,ALEM PARAIBA,MG,36600000,(24) 2103-9985,5,não,sim,não,na     ,0,1,0,0,0,0,0,0,0,0,0,0,0,73566,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.617.164/0001-00,NOVOS RUMOS TRANSPORTE TURISMO E LOCADORA LTDA - ME,RUA LUIZ FELLET 125,SANTO ANTONIO,JUIZ DE FORA,MG,36071000,32-98895-2845,20,não,não,sim,318972,0,0,270,0,0,0,4,2,0,0,0,6,0,0,195,0,0,4573,0,0,0,0,0,0,43007
ativa,nacional,16.624.611/0001-40,EMPRESA GONTIJO DE TRANSPORTES LTDA.,RUA PROFESSOR JOSÉ VIEIRA DE MENDONÇA - Nº 475 - ENGENHO NOGUEIRA,,BELO HORIZONTE,MG,31310260,(31) 3419-1100,2979,sim,não,sim,350035,244,0,21,1,0,0,925,0,0,923,0,163,0,0,10,1255909,0,422,0,0,0,109,0,0,43007
ativa,nacional,16.628.235/0001-62,COOPERATIVA DE TRANSPORTE ESCOLAR E TURISMO DO ESTADO DE GOIÁS,RUA 16 A Nº869 SALA 4,SETOR AEROPORTO,GOIANIA,GO,74075150,62-32257946,5,não,não,sim,522075,0,0,2,0,0,0,2,0,0,0,0,2,0,0,2,0,0,30,0,0,0,0,0,0,43007
ativa,nacional,16.647.308/0001-63,GILMAR DE SOUZA - TRANSPORTE,RUA CAMPOS SALES S/N,AGNELO BRAGA,SAO FÉLIX DO CORIBE,BA,47665000,77-991181018,2,não,não,sim,299342,0,0,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,20,0,0,0,0,0,0,43007
ativa,nacional,16.657.733/0001-33,ALF TRANSPORTE E LOCAÇÕES EIRELI-ME,ITARARE N° 188 SALA 02,VILA FELTRIN,ANDRADINA,SP,16900433,18-37232021,4,não,não,sim,358008,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.667.991/0001-09,J O V S TRANSPORTES EIRELI - ME,"RUA LUIS CARLOS PIRES PORTO, 339",SANTA LUZIA,BARREIRAS,BA,47800813,77-998052871,3,não,não,sim,299786,0,0,3,0,0,0,1,1,0,0,0,2,0,0,2,0,0,33,0,0,0,0,0,0,43007
ativa,nacional,16.670.737/0001-51,ELIMATUR TRANSPORTES LTDA,"RAU DR. VITAL BRASIL , 203",ESTACAO,ARAUCARIA,PR,83705174,41-3031-1392,6,não,não,sim,419975,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.682.154/0001-40,TRANSPASSAPORTE OPERADORA DE TURISMO LTDA ME,"RUA COMENDADOR ARAUJO, Nº 268",CENTRO,CURITIBA,PR,80420000,41-3049-5450,2,não,não,sim,412596,0,0,19,0,0,0,1,0,0,0,0,1,0,0,10,0,0,96,0,0,0,0,0,0,43007
ativa,nacional,16.699.037/0001-90,TRÊS IRMÃOS TURISMO LTDA - ME,"RUA MARANHÃO, 711",CENTRO,JAGUAPITA,PR,86610000,43-3272-1474,8,não,não,sim,417824,0,0,21,0,0,0,2,0,0,0,0,2,0,0,4,0,0,157,0,0,0,0,0,0,43007
ativa,nacional,16.700.057/0001-33,AVENIDA BRASIL RENT A CAR LTDA - ME,"AV. BRASIL, 1922",CENTRO,JUIZ DE FORA,MG,36062420,32-3217-7385,19,não,não,sim,319014,0,0,89,0,0,0,0,4,0,0,0,4,0,0,60,0,0,507,0,0,0,0,0,0,43007
ativa,nacional,16.704.803/0001-67,E. DE CASTRO MELO EIRELI - ME,RUA ABIGAIL ARAUJO 337,SANTA LUZIA,ESPERANTINA,PI,64180000,86-999844314,6,não,não,sim,228229,0,0,46,0,0,0,5,0,0,0,0,5,0,0,19,0,0,736,0,0,0,0,0,0,43007
ativa,nacional,16.706.618/0001-01,M. A. SPANIOL & CIA LTDA,"RUA JULIO DE CASTILHOS, Nº 172",CENTRO,NOVO HAMBURGO,RS,93510130,51-9680-7792,13,não,não,sim,439162,0,0,44,0,0,2,1,0,0,0,0,1,0,0,22,0,0,608,0,0,1,0,0,37,43007
ativa,nacional,16.713.556/0001-65,E.D. SCARABEL TRANSPORTE EIRELI - ME,"R. ANTONIO PINTO, 573",JULIA KUBITSCHEK,CORONEL FABRICIANO,MG,35171096,31-38467283,6,não,não,sim,310689,0,0,14,0,0,0,4,0,0,0,0,4,0,0,13,0,0,518,0,0,0,0,0,0,43007
ativa,nacional,16.731.297/0001-03,GR SUL TURISMO LTDA-ME,RUA DOM LUIZ N 664,VILA REAL,BALNEARIO CAMBORIU,SC,88341706,47-33655919,7,não,não,sim,429873,0,0,36,0,0,0,5,0,0,0,0,5,0,0,27,0,0,522,0,0,0,0,0,0,43007
ativa,nacional,16.734.590/0001-16,ALIANÇA DE OURO II E TRANSPORTE E TURISMO LTDA,"RUA 10, QUADRA 40 LOTE 05",JARDIM TRIANGULO,FORMOSA,GO,73808252,61-3642-3763,13,não,não,sim,529183,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.745.279/0001-72,FRONCHETTI TRANSPORTE EIRELI ME,"RUA ITAPICURU, 220 SALA B",ZONA 03,CIANORTE,PR,87209150,44-3019-1819,18,não,não,sim,417768,0,0,57,0,0,9,5,1,0,0,0,6,0,0,30,0,0,739,0,0,2,0,0,38,43007
ativa,nacional,16.749.811/0001-20,SIDNEI ALVES DOS SANTOS MARCHIORI & CIA LTDA - ME,LIDIO GUERRA N° 715,LA SALLE,PATO BRANCO,PR,85505320,46-32231691,2,não,não,sim,418984,0,0,4,0,0,0,0,2,0,0,0,2,0,0,3,0,0,48,0,0,0,0,0,0,43007
ativa,nacional,16.749.877/0001-10,BRANDÃO TURISMO LTDA,"ROD. GALERANO AFONSO VENTURINI, S/N, KM 54",ALTO CALDEIRAO,SANTA TERESA,ES,29656000,27-998360893,3,não,não,sim,328504,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.750.578/0001-03,PESENTI TRANSPORTES E TURISMO LTDA,"RUA PAULO HENRIQUE TEN-CATEN, 112 SALA 402",RUBEM BERTA,PORTO ALEGRE,RS,91170410,51-8404-4507-9754-6969,11,não,não,sim,437679,0,0,20,0,0,5,3,0,0,0,0,3,0,0,10,0,0,275,0,0,3,0,0,73,43007
ativa,nacional,16.754.511/0001-39,RIOVIP CAR TRANSPORTES E TURISMO LTDA -ME,"AVENIDA PARANAPUAM, 1680 SALA 303",TAUÁ,RIO DE JANEIRO,RJ,21910254,021-3796-4160,5,não,não,sim,331154,0,0,10,0,0,0,1,2,0,0,0,3,0,0,3,0,0,32,0,0,0,0,0,0,43007
ativa,nacional,16.777.831/0001-04,VIAÇÃO KELLY LTDA,"RUA DOS NOGUEIRAS, 56",CENTRO,ITAGUARA,MG,35514000,37-3184-1281--9969-6610,21,não,não,sim,310426,0,0,59,0,0,0,3,0,0,0,0,3,0,0,41,0,0,1866,0,0,0,0,0,0,43007
ativa,nacional,16.782.615/0001-57,W. S. GOMES FILHO - EIRELI - ME,"RUA PARANAVAÍ, Nº 614",UVARANAS,PONTA GROSSA,PR,84025170,42-3226-1033,17,não,não,sim,418261,0,0,191,0,0,1,4,0,0,0,0,4,0,0,126,0,0,4967,0,0,0,0,0,0,43007
ativa,nacional,16.797.220/0001-28,BRISATUR TRANSPORTADORA TURISTICA LTDA - ME,"RUA CASTRO, 1210",CRUZEIRO,SAO JOSÉ DOS PINHAIS,PR,83010080,41-3282-7080,13,não,não,sim,418081,0,0,62,0,0,0,3,0,0,0,0,3,0,0,32,0,0,1456,0,0,0,0,0,0,43007
ativa,nacional,16.797.499/0001-40,ADRIVAN LOCAÇÃO DE VEICULOS LTDA - ME,"GELASIO PIMENTA, 360",VILA ANTONINA,SAO PAULO,SP,3412000,11-2600-5977,2,não,não,sim,350905,0,0,11,0,0,0,2,0,0,0,0,2,0,0,9,0,0,81,0,0,0,0,0,0,43007
ativa,nacional,16.812.343/0001-90,CG TRANSPORTADORA TURISTICA E LOCAÇÃO EIRELI -ME,"RUA CONEGO TEODORO BEA,755",IBIRÁ,IBIRA,SP,15860000,17-30452203,0,não,não,sim,359457,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.813.303/0001-63,TRANSPORTADORA TURISTICA J A EIRELI,AV LAERTON PAULINELLI 1407,NOSSA SENHORARA APARECIDA,LUZ,MG,35595000,37-91107028,4,não,não,sim,319231,0,0,8,0,0,0,2,0,0,0,0,2,0,0,8,0,0,278,0,0,0,0,0,0,43007
ativa,nacional,16.824.878/0001-81,DZSET COMERCIAL E SERVIÇOS LTDA - ME,AV. CEZAR RUSCIOLELLI S/N QD. 034 LOTE 0942,URBIS,UNA,BA,45690000,71-41415495,5,não,não,sim,298453,0,0,1,0,0,0,3,0,0,0,0,3,0,0,1,0,0,46,0,0,0,0,0,0,43007
ativa,nacional,16.830.404/0001-42,SCHMIDT E GEHRKE LTDA ME,"RUA VENANCIO AIRES, 2300",CENTRO,AUGUSTO PESTANA,RS,98740970,55-55 97011255,2,não,não,sim,438025,0,0,4,0,0,0,1,1,0,0,0,2,0,0,3,0,0,83,0,0,0,0,0,0,43007
ativa,nacional,16.830.979/0001-65,MOUNTAIN WORLD FRETAMNETO E TRANSPORTE DE PASSAGEIROS E CARGAS LTDA - ME,"AV. PASQUALE IAQUINTO,N° 224",PARQUE RESIDENCIAL POTIGUARA,SAO PAULO,SP,13312710,11-99563-0527,0,não,não,sim,352001,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.835.127/0001-60,PAPALARDO & CARVALEAL TRANSPORTE DE PASSAGEIROS LTDA - ME,AVENIDA CESÁRIO CASTILHO N 274,CENTRO,BANDEIRANTES,PR,86380000,43-35382234,1,não,não,sim,412351,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.844.213/0001-30,EUZEBIO E TANIÃ TRANSPORTES E TURISMO LTDA,"AVENIDA JORGE MASCARENHAS, 115 SALA 01",MAGNOLIA,JULIO DE CASTILHOS,RS,98130000,55-3271-3228,0,não,não,sim,432984,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.847.413/0001-46,EXPRESSO MANANCIAL LTDA,"RUA GASOLINA, 301, SLJ 02",PETROLÂNDIA,CONTAGEM,MG,32072090,31-34479596,28,não,não,sim,318179,0,0,43,0,0,0,4,0,0,0,0,4,0,0,32,0,0,1429,0,0,0,0,0,0,43007
ativa,nacional,16.850.540/0001-02,ANICELSO ALTOÉ - EIRELI,"AV. PREFEITO NICOLAU FALCHETTO, Nº 3240 - LOJA 04 - FUNDOS",BANANEIRAS,VENDA NOVA DO IMIGRANTE,ES,29375000,28-3546-1037,21,não,não,sim,328088,0,0,53,0,0,0,1,0,0,0,0,1,0,0,38,0,0,1406,0,0,0,0,0,0,43007
ativa,nacional,16.856.864/0001-40,VIAÇÃO CRISTIANO MORAIS LTDA-ME,"RUA MARECHAL FLORIANO, Nº 193, LETRA C",CENTRO,RAUL SOARES,MG,35350000,33-3351-1239,18,não,não,sim,317782,0,0,113,0,0,0,4,0,0,0,0,4,0,0,66,0,0,2407,0,0,0,0,0,0,43007
ativa,nacional,16.861.849/0001-90,VIAÇÃO CERRA TRANSP RODOV COLET DE PASS LTDA,"RUA TIJUCA, 245",AURORA,CARAZINHO,RS,99500000,054-91228456,10,não,não,sim,437803,0,0,13,0,0,6,3,0,0,0,0,3,0,0,2,0,0,21,0,0,3,0,0,58,43007
ativa,nacional,16.862.375/0001-09,RINALDI &  BERGAMO VIAGENS E TURISMO LTDA-ME,"RUA OSCAR DICKMANN, 170 - SALA 01",ITOUPAVAZINHA,BLUMENAU,SC,89066550,47-47 30747474,17,não,não,sim,427951,0,0,74,0,0,1,2,0,0,0,0,2,0,0,40,0,0,1403,0,0,0,0,0,0,43007
ativa,nacional,16.863.169/0001-05,EMPRESA ALCINO GONÇALVES COTTA LTDA,"RUA MANOEL ALVES, Nº 325",CENTRO,MATOZINHOS,MG,35720000,31-37121074,2,não,não,sim,310541,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,43007
ativa,nacional,16.864.411/0001-65,MARETHUR TRANSPORTES E TURISMO EIRELI - ME,"AVENIDA AMERICANO DO BRASIL, QD 10 LT 14 CS 03",LOTEAMENTO GRANDE RETIRO,GOIANIA,GO,74766010,62-991276844,10,não,não,sim,529261,0,0,107,0,0,0,2,2,0,0,0,4,0,0,63,0,0,843,0,0,0,0,0,0,43007
ativa,nacional,16.866.393/0001-50,ABEL CABRAL DE MELO EIRELI,"RUA JOÃO RIBEIRO ROSA, 23",NOSSA SENHORA DE FÁTIMA,ITURAMA,MG,38280000,34-9112-0365,11,não,não,sim,317710,0,0,20,0,0,1,1,0,0,0,0,1,0,0,19,0,0,473,0,0,0,0,0,0,43007
